 Time,Division,Ensemble,Scenario,Percentile,tasmax,tasmin,pr
1950-07-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   25.40,   16.70,    1.00      
1950-07-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   25.70,   16.80,    1.10      
1950-07-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   25.90,   17.10,    1.40      
1950-07-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   26.60,   18.10,    2.30      
1950-07-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   25.65,   16.77,    1.24      
1950-07-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   24.50,   12.50,    0.00      
1950-07-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   24.80,   12.70,    0.00      
1950-07-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   25.00,   12.80,    0.10      
1950-07-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   25.10,   12.90,    0.20      
1950-07-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   25.70,   13.30,    0.40      
1950-07-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   24.99,   12.81,    0.11      
1950-08-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   20.50,    6.70,    0.00      
1950-08-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   21.00,    7.60,    0.10      
1950-08-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   21.30,    8.10,    0.10      
1950-08-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   21.60,    8.50,    0.20      
1950-08-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   22.00,    9.20,    0.50      
1950-08-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   21.26,    8.04,    0.16      
1950-08-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   28.80,   10.60,    0.20      
1950-08-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   29.30,   11.50,    0.50      
1950-08-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   29.70,   11.80,    0.60      
1950-08-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   29.90,   12.20,    0.70      
1950-08-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   30.30,   12.90,    1.00      
1950-08-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   29.60,   11.85,    0.61      
1950-08-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   32.60,   15.10,    0.00      
1950-08-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   33.00,   15.80,    0.00      
1950-08-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   33.10,   16.30,    0.00      
1950-08-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   33.20,   16.80,    0.00      
1950-08-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   33.50,   17.80,    0.00      
1950-08-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   33.10,   16.33,    0.00      
1950-08-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   33.90,   21.60,    0.00      
1950-08-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   34.60,   22.90,    0.00      
1950-08-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   34.90,   23.10,    0.00      
1950-08-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   35.10,   23.30,    0.00      
1950-08-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   35.60,   23.60,    0.00      
1950-08-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   34.83,   23.02,    0.00      
1950-08-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   30.00,   16.30,    1.20      
1950-08-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   31.10,   17.30,    1.80      
1950-08-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   31.40,   17.70,    1.90      
1950-08-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   31.80,   18.00,    2.10      
1950-08-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   32.90,   18.90,    2.30      
1950-08-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   31.46,   17.65,    1.92      
1950-08-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   32.40,   17.20,    2.70      
1950-08-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   33.90,   18.30,    4.20      
1950-08-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   35.00,   19.00,    4.90      
1950-08-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   35.80,   19.80,    5.30      
1950-08-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   36.70,   21.10,    5.80      
1950-08-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   34.80,   19.05,    4.70      
1950-08-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   31.50,   14.10,    0.00      
1950-08-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   32.50,   15.20,    0.00      
1950-08-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   33.00,   16.00,    0.10      
1950-08-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   33.40,   16.90,    0.30      
1950-08-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   33.90,   18.40,    0.70      
1950-08-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   32.92,   16.06,    0.18      
1950-08-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   15.80,    4.50,    0.00      
1950-08-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   17.10,    5.40,    0.00      
1950-08-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   18.00,    6.00,    0.00      
1950-08-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   18.70,    6.80,    0.00      
1950-08-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   21.70,    8.30,    0.00      
1950-08-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   18.06,    6.15,    0.00      
1950-08-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   18.60,    6.20,    0.00      
1950-08-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   19.40,    6.90,    0.00      
1950-08-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   19.80,    7.20,    0.00      
1950-08-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   20.40,    7.50,    0.00      
1950-08-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   21.10,    8.00,    0.00      
1950-08-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   19.84,    7.14,    0.00      
1950-08-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   24.60,    7.70,    0.00      
1950-08-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   24.80,    8.30,    0.00      
1950-08-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   25.00,    8.50,    0.00      
1950-08-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   25.10,    8.80,    0.00      
1950-08-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   25.50,    9.40,    0.00      
1950-08-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   24.97,    8.55,    0.00      
1950-08-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   33.00,   15.30,    0.30      
1950-08-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   33.20,   15.70,    0.80      
1950-08-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   33.60,   15.80,    1.10      
1950-08-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   34.00,   15.90,    1.50      
1950-08-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   34.80,   16.40,    1.90      
1950-08-11 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   33.64,   15.82,    1.15      
1950-08-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   29.30,   11.10,    4.70      
1950-08-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   29.80,   12.00,    5.60      
1950-08-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   30.20,   12.70,    6.60      
1950-08-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   30.50,   13.30,    7.60      
1950-08-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   31.10,   14.20,   10.60      
1950-08-12 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   30.18,   12.62,    6.70      
1950-08-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   13.20,    6.90,    6.80      
1950-08-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   13.50,    7.40,    9.10      
1950-08-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   14.00,    7.70,   10.60      
1950-08-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   14.90,    8.00,   12.20      
1950-08-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   16.80,    8.50,   14.50      
1950-08-13 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   14.26,    7.73,   10.65      
1950-08-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   11.70,    5.80,   11.70      
1950-08-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   12.20,    6.10,   14.30      
1950-08-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   12.50,    6.30,   15.20      
1950-08-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   12.80,    6.40,   16.20      
1950-08-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   13.50,    7.00,   17.40      
1950-08-14 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   12.50,    6.30,   15.13      
1950-08-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   16.90,    4.40,    0.00      
1950-08-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   17.70,    4.80,    0.10      
1950-08-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   18.10,    5.00,    0.10      
1950-08-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   18.50,    5.20,    0.10      
1950-08-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   19.60,    5.70,    0.30      
1950-08-15 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   18.14,    5.02,    0.11      
1950-08-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   23.20,    9.60,    0.50      
1950-08-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   23.70,   10.40,    0.60      
1950-08-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   24.70,   10.50,    0.70      
1950-08-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   25.50,   10.70,    0.70      
1950-08-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   26.60,   11.50,    0.80      
1950-08-16 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   24.70,   10.54,    0.68      
1950-08-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   27.20,   11.60,    0.00      
1950-08-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   27.60,   12.30,    0.10      
1950-08-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   27.70,   12.50,    0.10      
1950-08-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   27.80,   12.70,    0.20      
1950-08-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   27.90,   13.10,    0.20      
1950-08-17 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   27.67,   12.47,    0.13      
1950-08-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   29.50,   14.90,    1.00      
1950-08-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   30.00,   15.90,    1.50      
1950-08-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   30.50,   16.20,    1.70      
1950-08-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   30.80,   16.50,    2.00      
1950-08-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   31.40,   16.80,    2.80      
1950-08-18 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   30.41,   16.16,    1.75      
1950-08-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   24.00,   10.10,    4.50      
1950-08-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   24.70,   10.40,    5.00      
1950-08-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   25.20,   10.50,    5.50      
1950-08-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   25.80,   10.60,    6.10      
1950-08-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   26.80,   10.90,    7.00      
1950-08-19 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   25.29,   10.51,    5.53      
1950-08-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   16.60,    3.20,    0.00      
1950-08-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   16.90,    3.80,    0.00      
1950-08-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   17.00,    3.90,    0.00      
1950-08-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   17.20,    4.10,    0.00      
1950-08-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   17.60,    4.60,    0.00      
1950-08-20 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   17.04,    3.93,    0.00      
1950-08-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   27.30,    9.20,    0.00      
1950-08-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   27.90,   10.40,    0.00      
1950-08-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   28.20,   10.80,    0.00      
1950-08-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   28.50,   11.00,    0.00      
1950-08-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   29.10,   12.20,    0.10      
1950-08-21 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   28.20,   10.77,    0.02      
1950-08-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   26.50,   18.10,    1.50      
1950-08-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   27.20,   18.90,    1.80      
1950-08-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   27.80,   19.50,    1.90      
1950-08-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   28.40,   20.20,    2.10      
1950-08-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   28.70,   20.80,    2.50      
1950-08-22 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   27.75,   19.53,    1.93      
1950-08-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   25.70,   12.70,    0.00      
1950-08-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   26.20,   13.10,    0.00      
1950-08-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   26.40,   13.40,    0.00      
1950-08-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   26.60,   14.10,    0.10      
1950-08-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   27.10,   14.60,    0.10      
1950-08-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   26.42,   13.57,    0.04      
1950-08-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   22.30,    8.80,    0.00      
1950-08-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   22.80,    9.20,    0.10      
1950-08-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   23.10,    9.30,    0.10      
1950-08-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   23.40,    9.50,    0.10      
1950-08-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   23.70,   10.30,    0.20      
1950-08-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   23.08,    9.35,    0.09      
1950-08-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   26.20,   11.10,    0.10      
1950-08-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   26.70,   11.90,    0.20      
1950-08-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   26.90,   12.50,    0.30      
1950-08-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   27.30,   12.90,    0.30      
1950-08-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   27.80,   13.40,    0.70      
1950-08-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   26.95,   12.42,    0.29      
1950-08-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   25.20,   14.00,    3.20      
1950-08-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   25.80,   14.90,    4.50      
1950-08-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   26.00,   15.30,    5.30      
1950-08-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   26.30,   15.60,    6.40      
1950-08-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   27.10,   16.40,    7.40      
1950-08-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   26.03,   15.22,    5.37      
1950-08-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   23.40,    5.60,    2.30      
1950-08-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   24.20,    6.00,    3.20      
1950-08-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   24.40,    6.20,    4.00      
1950-08-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   24.70,    6.30,    4.80      
1950-08-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   25.40,    6.90,    6.00      
1950-08-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   24.41,    6.17,    4.00      
1950-08-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   18.60,    2.20,    0.00      
1950-08-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   19.10,    2.60,    0.00      
1950-08-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   19.20,    3.00,    0.00      
1950-08-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   19.40,    3.30,    0.00      
1950-08-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   19.70,    3.90,    0.10      
1950-08-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   19.21,    2.97,    0.02      
1950-08-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   17.10,   11.30,    6.80      
1950-08-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   18.10,   12.10,    7.80      
1950-08-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   18.70,   12.40,    8.60      
1950-08-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   19.40,   12.70,    9.10      
1950-08-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   20.40,   13.40,   10.40      
1950-08-29 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   18.74,   12.37,    8.49      
1950-08-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   17.00,   12.70,    8.00      
1950-08-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   17.50,   13.10,   10.10      
1950-08-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   17.70,   13.60,   13.00      
1950-08-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   17.80,   14.10,   15.80      
1950-08-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   18.80,   14.50,   18.40      
1950-08-30 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   17.71,   13.61,   13.04      
1950-08-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   15.00,    8.80,    3.80      
1950-08-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   15.30,    9.50,    5.00      
1950-08-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   15.80,    9.90,    6.60      
1950-08-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   16.20,   10.20,    8.20      
1950-08-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   16.90,   10.70,   10.50      
1950-08-31 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   15.80,    9.83,    6.68      
1950-09-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   13.80,    4.10,    4.40      
1950-09-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   14.20,    4.60,    4.80      
1950-09-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   14.30,    4.90,    5.20      
1950-09-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   14.50,    5.50,    5.60      
1950-09-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   15.60,    6.90,    6.40      
1950-09-01 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   14.38,    5.04,    5.25      
1950-09-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   16.50,   10.20,    6.10      
1950-09-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   16.90,   10.70,    7.60      
1950-09-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   17.30,   10.80,    8.10      
1950-09-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   17.90,   10.90,    8.60      
1950-09-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   18.90,   11.30,    9.60      
1950-09-02 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   17.43,   10.81,    8.06      
1950-09-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   13.10,    0.80,    0.10      
1950-09-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   13.80,    1.30,    0.10      
1950-09-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   14.20,    1.50,    0.20      
1950-09-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   14.40,    1.70,    0.20      
1950-09-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   14.90,    2.40,    0.20      
1950-09-03 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   14.09,    1.54,    0.16      
1950-09-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   20.70,    7.90,    0.10      
1950-09-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   21.10,    8.70,    0.10      
1950-09-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   21.50,    9.30,    0.10      
1950-09-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   21.80,    9.80,    0.10      
1950-09-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   22.20,   10.60,    0.20      
1950-09-04 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   21.43,    9.22,    0.11      
1950-09-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   22.30,   15.20,    0.00      
1950-09-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   22.90,   16.20,    0.00      
1950-09-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   23.40,   16.60,    0.00      
1950-09-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   23.90,   17.00,    0.00      
1950-09-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   24.70,   17.30,    0.20      
1950-09-05 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   23.44,   16.54,    0.03      
1950-09-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   21.10,   14.60,   10.00      
1950-09-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   21.30,   14.90,   11.20      
1950-09-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   21.50,   15.00,   12.10      
1950-09-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   21.60,   15.10,   12.70      
1950-09-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   22.30,   15.50,   14.00      
1950-09-06 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   21.49,   14.98,   12.02      
1950-09-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   20.30,   11.70,    8.10      
1950-09-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   21.10,   12.80,    9.90      
1950-09-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   21.40,   13.30,   11.30      
1950-09-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   21.50,   13.60,   12.90      
1950-09-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   21.90,   14.50,   15.60      
1950-09-07 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   21.31,   13.23,   11.45      
1950-09-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   13.20,    4.60,    2.40      
1950-09-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   14.30,    5.30,    3.10      
1950-09-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   15.30,    5.80,    3.70      
1950-09-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   16.30,    6.40,    4.30      
1950-09-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   19.30,    8.20,    5.10      
1950-09-08 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   15.42,    5.88,    3.72      
1950-09-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   12.90,   10.10,    5.80      
1950-09-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   13.40,   10.50,    7.20      
1950-09-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   13.90,   10.70,    8.10      
1950-09-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   14.30,   10.80,    8.50      
1950-09-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   15.00,   11.40,    9.20      
1950-09-09 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   13.88,   10.68,    7.85      
1950-09-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   14.70,    6.60,    1.70      
1950-09-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   15.20,    7.30,    2.20      
1950-09-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   15.90,    8.00,    2.30      
1950-09-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   16.50,    8.90,    2.60      
1950-09-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   17.40,    9.80,    3.40      
1950-09-10 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   15.87,    8.11,    2.43      
